CellType,Gene.names,rank,experiment.score,Gene.names_2,CellType_2
ACT_B.memory_,CCL3,0,0.955,IDE,ACT_B.memory_
ACT_B.memory_,CCL3,0,0.955,IDE,ACT_B.naive_
ACT_B.memory_,CCL3,0,0.955,IDE,ACT_mDC_
ACT_B.memory_,CCL3,0,0.955,IDE,ACT_MO.classical_
ACT_B.memory_,CCL3,0,0.955,IDE,ACT_mTregs_
ACT_B.memory_,CCL3,0,0.955,IDE,ACT_NK.bright_
ACT_B.memory_,CCL3,0,0.955,IDE,ACT_NK.dim_
ACT_B.memory_,CCL3,0,0.955,IDE,ACT_nTregs_
ACT_B.memory_,CCL3,0,0.955,IDE,ACT_pDC_
ACT_B.memory_,CCL3,0,0.955,IDE,ACT_T4.CM_
ACT_B.memory_,CCL3,0,0.955,IDE,ACT_T4.EM_
ACT_B.memory_,CCL3,0,0.955,IDE,ACT_T4.EMRA_
ACT_B.memory_,CCL3,0,0.955,IDE,ACT_T4.naive_
ACT_B.memory_,CCL3,0,0.955,IDE,ACT_T8.CM_
ACT_B.memory_,CCL3,0,0.955,IDE,ACT_T8.EM_
ACT_B.memory_,CCL3,0,0.955,IDE,ACT_T8.EMRA_
ACT_B.memory_,CCL3,0,0.955,IDE,ACT_T8.naive_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_Basophil_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_B.memory_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_B.naive_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_B.plasma_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_Eosinophil_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_mDC_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_MO.classical_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_MO.intermediate_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_MO.nonclassical_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_mTregs_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_Neutrophil_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_NK.bright_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_NK.dim_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_nTregs_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_pDC_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_T4.CM_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_T4.EM_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_T4.EMRA_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_T4.naive_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_T8.CM_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_T8.EM_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_T8.EMRA_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_T8.naive_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_Th1_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_Th17_
ACT_B.memory_,CCL3,0,0.955,IDE,NOT_Th2_
ACT_B.memory_,IDE,0.40833793,0.955,CCL3,ACT_mDC_
ACT_B.memory_,IDE,0.42739532,0.955,CCL3,ACT_MO.classical_
ACT_B.memory_,IDE,0.39864539,0.955,CCL3,ACT_NK.bright_
ACT_B.memory_,IDE,0.55578197,0.955,CCL3,ACT_NK.dim_
ACT_B.memory_,IDE,0.31393219,0.955,CCL3,ACT_pDC_
ACT_B.memory_,IDE,0.34614686,0.955,CCL3,ACT_T4.CM_
ACT_B.memory_,IDE,0.41966975,0.955,CCL3,ACT_T4.EM_
ACT_B.memory_,IDE,0.4267106,0.955,CCL3,ACT_T4.EMRA_
ACT_B.memory_,IDE,0.28791155,0.955,CCL3,ACT_T8.CM_
ACT_B.memory_,IDE,0.35317856,0.955,CCL3,ACT_T8.EM_
ACT_B.memory_,IDE,0.34679276,0.955,CCL3,ACT_T8.EMRA_
ACT_B.memory_,IDE,0,0.955,CCL3,NOT_Basophil_
ACT_B.memory_,IDE,0.29002022,0.955,CCL3,NOT_MO.classical_
ACT_B.naive_,IDE,0.40742318,0.955,CCL3,ACT_mDC_
ACT_B.naive_,IDE,0.42643789,0.955,CCL3,ACT_MO.classical_
ACT_B.naive_,IDE,0.39775236,0.955,CCL3,ACT_NK.bright_
ACT_B.naive_,IDE,0.55453693,0.955,CCL3,ACT_NK.dim_
ACT_B.naive_,IDE,0.31322893,0.955,CCL3,ACT_pDC_
ACT_B.naive_,IDE,0.34537143,0.955,CCL3,ACT_T4.CM_
ACT_B.naive_,IDE,0.41872962,0.955,CCL3,ACT_T4.EM_
ACT_B.naive_,IDE,0.4257547,0.955,CCL3,ACT_T4.EMRA_
ACT_B.naive_,IDE,0.28726658,0.955,CCL3,ACT_T8.CM_
ACT_B.naive_,IDE,0.35238738,0.955,CCL3,ACT_T8.EM_
ACT_B.naive_,IDE,0.34601589,0.955,CCL3,ACT_T8.EMRA_
ACT_B.naive_,IDE,0,0.955,CCL3,NOT_Basophil_
ACT_B.naive_,IDE,0.28937053,0.955,CCL3,NOT_MO.classical_
ACT_mDC_,CCL3,0.12002623,0.955,IDE,ACT_mDC_
ACT_mDC_,CCL3,0.03921279,0.955,IDE,ACT_MO.classical_
ACT_mDC_,CCL3,0.03882778,0.955,IDE,ACT_mTregs_
ACT_mDC_,CCL3,0.07930347,0.955,IDE,ACT_NK.bright_
ACT_mDC_,CCL3,0.121267,0.955,IDE,ACT_NK.dim_
ACT_mDC_,CCL3,0.32844459,0.955,IDE,ACT_nTregs_
ACT_mDC_,CCL3,0.07907732,0.955,IDE,ACT_pDC_
ACT_mDC_,CCL3,0.65894124,0.955,IDE,ACT_T4.CM_
ACT_mDC_,CCL3,0.70164695,0.955,IDE,ACT_T4.EM_
ACT_mDC_,CCL3,0.49030741,0.955,IDE,ACT_T4.EMRA_
ACT_mDC_,CCL3,0.49213629,0.955,IDE,ACT_T4.naive_
ACT_mDC_,CCL3,0.53214059,0.955,IDE,ACT_T8.CM_
ACT_mDC_,CCL3,0.45012836,0.955,IDE,ACT_T8.EM_
ACT_mDC_,CCL3,0.07939933,0.955,IDE,ACT_T8.EMRA_
ACT_mDC_,CCL3,0.12177381,0.955,IDE,ACT_T8.naive_
ACT_mDC_,CCL3,0.0388976,0.955,IDE,NOT_Basophil_
ACT_mDC_,CCL3,0.07752968,0.955,IDE,NOT_B.memory_
ACT_mDC_,CCL3,0.03799851,0.955,IDE,NOT_B.naive_
ACT_mDC_,CCL3,0.12098974,0.955,IDE,NOT_B.plasma_
ACT_mDC_,CCL3,0,0.955,IDE,NOT_Eosinophil_
ACT_mDC_,CCL3,0.12009984,0.955,IDE,NOT_mDC_
ACT_mDC_,CCL3,0.12154638,0.955,IDE,NOT_MO.classical_
ACT_mDC_,CCL3,0.12068495,0.955,IDE,NOT_MO.intermediate_
ACT_mDC_,CCL3,0.1210306,0.955,IDE,NOT_MO.nonclassical_
ACT_mDC_,CCL3,0.12012289,0.955,IDE,NOT_mTregs_
ACT_mDC_,CCL3,0,0.955,IDE,NOT_Neutrophil_
ACT_mDC_,CCL3,0.07760248,0.955,IDE,NOT_NK.bright_
ACT_mDC_,CCL3,0.03855061,0.955,IDE,NOT_NK.dim_
ACT_mDC_,CCL3,0.07762046,0.955,IDE,NOT_nTregs_
ACT_mDC_,CCL3,0.16199871,0.955,IDE,NOT_pDC_
ACT_mDC_,CCL3,0.1192478,0.955,IDE,NOT_T4.CM_
ACT_mDC_,CCL3,0.11936391,0.955,IDE,NOT_T4.EM_
ACT_mDC_,CCL3,0.0388327,0.955,IDE,NOT_T4.EMRA_
ACT_mDC_,CCL3,0.07795633,0.955,IDE,NOT_T4.naive_
ACT_mDC_,CCL3,0.07828465,0.955,IDE,NOT_T8.CM_
ACT_mDC_,CCL3,0.07896409,0.955,IDE,NOT_T8.EM_
ACT_mDC_,CCL3,0.07850078,0.955,IDE,NOT_T8.EMRA_
ACT_mDC_,CCL3,0.07752575,0.955,IDE,NOT_T8.naive_
ACT_mDC_,CCL3,0.07977957,0.955,IDE,NOT_Th1_
ACT_mDC_,CCL3,0.11915516,0.955,IDE,NOT_Th17_
ACT_mDC_,CCL3,0.07886194,0.955,IDE,NOT_Th2_
ACT_mDC_,IDE,0.12562794,0.955,CCL3,ACT_MO.classical_
ACT_mDC_,IDE,0.11717722,0.955,CCL3,ACT_NK.bright_
ACT_mDC_,IDE,0.16336571,0.955,CCL3,ACT_NK.dim_
ACT_mDC_,IDE,0.09227675,0.955,CCL3,ACT_pDC_
ACT_mDC_,IDE,0.10174588,0.955,CCL3,ACT_T4.CM_
ACT_mDC_,IDE,0.12335709,0.955,CCL3,ACT_T4.EM_
ACT_mDC_,IDE,0.12542667,0.955,CCL3,ACT_T4.EMRA_
ACT_mDC_,IDE,0.08462828,0.955,CCL3,ACT_T8.CM_
ACT_mDC_,IDE,0.10381277,0.955,CCL3,ACT_T8.EM_
ACT_mDC_,IDE,0.10193574,0.955,CCL3,ACT_T8.EMRA_
ACT_mDC_,IDE,0,0.955,CCL3,NOT_Basophil_
ACT_mDC_,IDE,0.08524811,0.955,CCL3,NOT_MO.classical_
ACT_MO.classical_,CCL3,0.04104288,0.955,IDE,ACT_MO.classical_
ACT_MO.classical_,CCL3,0.0406399,0.955,IDE,ACT_mTregs_
ACT_MO.classical_,CCL3,0.08300461,0.955,IDE,ACT_NK.bright_
ACT_MO.classical_,CCL3,0.1269266,0.955,IDE,ACT_NK.dim_
ACT_MO.classical_,CCL3,0.34377331,0.955,IDE,ACT_nTregs_
ACT_MO.classical_,CCL3,0.08276791,0.955,IDE,ACT_pDC_
ACT_MO.classical_,CCL3,0.68969445,0.955,IDE,ACT_T4.CM_
ACT_MO.classical_,CCL3,0.73439326,0.955,IDE,ACT_T4.EM_
ACT_MO.classical_,CCL3,0.51319037,0.955,IDE,ACT_T4.EMRA_
ACT_MO.classical_,CCL3,0.51510461,0.955,IDE,ACT_T4.naive_
ACT_MO.classical_,CCL3,0.55697594,0.955,IDE,ACT_T8.CM_
ACT_MO.classical_,CCL3,0.47113614,0.955,IDE,ACT_T8.EM_
ACT_MO.classical_,CCL3,0.08310494,0.955,IDE,ACT_T8.EMRA_
ACT_MO.classical_,CCL3,0.12745708,0.955,IDE,ACT_T8.naive_
ACT_MO.classical_,CCL3,0.04071298,0.955,IDE,NOT_Basophil_
ACT_MO.classical_,CCL3,0.08114804,0.955,IDE,NOT_B.memory_
ACT_MO.classical_,CCL3,0.03977192,0.955,IDE,NOT_B.naive_
ACT_MO.classical_,CCL3,0.12663641,0.955,IDE,NOT_B.plasma_
ACT_MO.classical_,CCL3,0,0.955,IDE,NOT_Eosinophil_
ACT_MO.classical_,CCL3,0.12570498,0.955,IDE,NOT_mDC_
ACT_MO.classical_,CCL3,0.12721903,0.955,IDE,NOT_MO.classical_
ACT_MO.classical_,CCL3,0.1263174,0.955,IDE,NOT_MO.intermediate_
ACT_MO.classical_,CCL3,0.12667918,0.955,IDE,NOT_MO.nonclassical_
ACT_MO.classical_,CCL3,0.1257291,0.955,IDE,NOT_mTregs_
ACT_MO.classical_,CCL3,0,0.955,IDE,NOT_Neutrophil_
ACT_MO.classical_,CCL3,0.08122424,0.955,IDE,NOT_NK.bright_
ACT_MO.classical_,CCL3,0.04034979,0.955,IDE,NOT_NK.dim_
ACT_MO.classical_,CCL3,0.08124306,0.955,IDE,NOT_nTregs_
ACT_MO.classical_,CCL3,0.16955929,0.955,IDE,NOT_pDC_
ACT_MO.classical_,CCL3,0.12481317,0.955,IDE,NOT_T4.CM_
ACT_MO.classical_,CCL3,0.1249347,0.955,IDE,NOT_T4.EM_
ACT_MO.classical_,CCL3,0.04064505,0.955,IDE,NOT_T4.EMRA_
ACT_MO.classical_,CCL3,0.0815946,0.955,IDE,NOT_T4.naive_
ACT_MO.classical_,CCL3,0.08193824,0.955,IDE,NOT_T8.CM_
ACT_MO.classical_,CCL3,0.0826494,0.955,IDE,NOT_T8.EM_
ACT_MO.classical_,CCL3,0.08216447,0.955,IDE,NOT_T8.EMRA_
ACT_MO.classical_,CCL3,0.08114392,0.955,IDE,NOT_T8.naive_
ACT_MO.classical_,CCL3,0.08350293,0.955,IDE,NOT_Th1_
ACT_MO.classical_,CCL3,0.12471621,0.955,IDE,NOT_Th17_
ACT_MO.classical_,CCL3,0.08254248,0.955,IDE,NOT_Th2_
ACT_MO.classical_,IDE,0.03828202,0.955,CCL3,ACT_NK.bright_
ACT_MO.classical_,IDE,0.05337188,0.955,CCL3,ACT_NK.dim_
ACT_MO.classical_,IDE,0.03014699,0.955,CCL3,ACT_pDC_
ACT_MO.classical_,IDE,0.03324057,0.955,CCL3,ACT_T4.CM_
ACT_MO.classical_,IDE,0.04030099,0.955,CCL3,ACT_T4.EM_
ACT_MO.classical_,IDE,0.04097713,0.955,CCL3,ACT_T4.EMRA_
ACT_MO.classical_,IDE,0.02764822,0.955,CCL3,ACT_T8.CM_
ACT_MO.classical_,IDE,0.03391582,0.955,CCL3,ACT_T8.EM_
ACT_MO.classical_,IDE,0.0333026,0.955,CCL3,ACT_T8.EMRA_
ACT_MO.classical_,IDE,0,0.955,CCL3,NOT_Basophil_
ACT_MO.classical_,IDE,0.02785071,0.955,CCL3,NOT_MO.classical_
ACT_mTregs_,IDE,0.03790614,0.955,CCL3,ACT_NK.bright_
ACT_mTregs_,IDE,0.05284785,0.955,CCL3,ACT_NK.dim_
ACT_mTregs_,IDE,0.02985099,0.955,CCL3,ACT_pDC_
ACT_mTregs_,IDE,0.0329142,0.955,CCL3,ACT_T4.CM_
ACT_mTregs_,IDE,0.0399053,0.955,CCL3,ACT_T4.EM_
ACT_mTregs_,IDE,0.04057479,0.955,CCL3,ACT_T4.EMRA_
ACT_mTregs_,IDE,0.02737675,0.955,CCL3,ACT_T8.CM_
ACT_mTregs_,IDE,0.03358282,0.955,CCL3,ACT_T8.EM_
ACT_mTregs_,IDE,0.03297561,0.955,CCL3,ACT_T8.EMRA_
ACT_mTregs_,IDE,0,0.955,CCL3,NOT_Basophil_
ACT_mTregs_,IDE,0.02757726,0.955,CCL3,NOT_MO.classical_
ACT_NK.bright_,CCL3,0.07742107,0.955,IDE,ACT_NK.bright_
ACT_NK.bright_,CCL3,0.11838853,0.955,IDE,ACT_NK.dim_
ACT_NK.bright_,CCL3,0.32064845,0.955,IDE,ACT_nTregs_
ACT_NK.bright_,CCL3,0.0772003,0.955,IDE,ACT_pDC_
ACT_NK.bright_,CCL3,0.64330024,0.955,IDE,ACT_T4.CM_
ACT_NK.bright_,CCL3,0.68499226,0.955,IDE,ACT_T4.EM_
ACT_NK.bright_,CCL3,0.47866919,0.955,IDE,ACT_T4.EMRA_
ACT_NK.bright_,CCL3,0.48045467,0.955,IDE,ACT_T4.naive_
ACT_NK.bright_,CCL3,0.5195094,0.955,IDE,ACT_T8.CM_
ACT_NK.bright_,CCL3,0.43944386,0.955,IDE,ACT_T8.EM_
ACT_NK.bright_,CCL3,0.07751466,0.955,IDE,ACT_T8.EMRA_
ACT_NK.bright_,CCL3,0.11888332,0.955,IDE,ACT_T8.naive_
ACT_NK.bright_,CCL3,0.03797431,0.955,IDE,NOT_Basophil_
ACT_NK.bright_,CCL3,0.07568939,0.955,IDE,NOT_B.memory_
ACT_NK.bright_,CCL3,0.03709655,0.955,IDE,NOT_B.naive_
ACT_NK.bright_,CCL3,0.11811786,0.955,IDE,NOT_B.plasma_
ACT_NK.bright_,CCL3,0,0.955,IDE,NOT_Eosinophil_
ACT_NK.bright_,CCL3,0.11724908,0.955,IDE,NOT_mDC_
ACT_NK.bright_,CCL3,0.11866129,0.955,IDE,NOT_MO.classical_
ACT_NK.bright_,CCL3,0.11782031,0.955,IDE,NOT_MO.intermediate_
ACT_NK.bright_,CCL3,0.11815775,0.955,IDE,NOT_MO.nonclassical_
ACT_NK.bright_,CCL3,0.11727158,0.955,IDE,NOT_mTregs_
ACT_NK.bright_,CCL3,0,0.955,IDE,NOT_Neutrophil_
ACT_NK.bright_,CCL3,0.07576047,0.955,IDE,NOT_NK.bright_
ACT_NK.bright_,CCL3,0.03763555,0.955,IDE,NOT_NK.dim_
ACT_NK.bright_,CCL3,0.07577802,0.955,IDE,NOT_nTregs_
ACT_NK.bright_,CCL3,0.15815341,0.955,IDE,NOT_pDC_
ACT_NK.bright_,CCL3,0.11641727,0.955,IDE,NOT_T4.CM_
ACT_NK.bright_,CCL3,0.11653062,0.955,IDE,NOT_T4.EM_
ACT_NK.bright_,CCL3,0.03791095,0.955,IDE,NOT_T4.EMRA_
ACT_NK.bright_,CCL3,0.07610591,0.955,IDE,NOT_T4.naive_
ACT_NK.bright_,CCL3,0.07642644,0.955,IDE,NOT_T8.CM_
ACT_NK.bright_,CCL3,0.07708976,0.955,IDE,NOT_T8.EM_
ACT_NK.bright_,CCL3,0.07663744,0.955,IDE,NOT_T8.EMRA_
ACT_NK.bright_,CCL3,0.07568555,0.955,IDE,NOT_T8.naive_
ACT_NK.bright_,CCL3,0.07788587,0.955,IDE,NOT_Th1_
ACT_NK.bright_,CCL3,0.11632683,0.955,IDE,NOT_Th17_
ACT_NK.bright_,CCL3,0.07699003,0.955,IDE,NOT_Th2_
ACT_NK.bright_,IDE,0.10793863,0.955,CCL3,ACT_NK.dim_
ACT_NK.bright_,IDE,0.06096889,0.955,CCL3,ACT_pDC_
ACT_NK.bright_,IDE,0.06722531,0.955,CCL3,ACT_T4.CM_
ACT_NK.bright_,IDE,0.08150422,0.955,CCL3,ACT_T4.EM_
ACT_NK.bright_,IDE,0.08287163,0.955,CCL3,ACT_T4.EMRA_
ACT_NK.bright_,IDE,0.05591541,0.955,CCL3,ACT_T8.CM_
ACT_NK.bright_,IDE,0.06859094,0.955,CCL3,ACT_T8.EM_
ACT_NK.bright_,IDE,0.06735076,0.955,CCL3,ACT_T8.EMRA_
ACT_NK.bright_,IDE,0,0.955,CCL3,NOT_Basophil_
ACT_NK.bright_,IDE,0.05632494,0.955,CCL3,NOT_MO.classical_
ACT_NK.dim_,CCL3,0.16505449,0.955,IDE,ACT_NK.dim_
ACT_NK.dim_,CCL3,0.44704048,0.955,IDE,ACT_nTregs_
ACT_NK.dim_,CCL3,0.10763083,0.955,IDE,ACT_pDC_
ACT_NK.dim_,CCL3,0.89687397,0.955,IDE,ACT_T4.CM_
ACT_NK.dim_,CCL3,0.955,0.955,IDE,ACT_T4.EM_
ACT_NK.dim_,CCL3,0.66734926,0.955,IDE,ACT_T4.EMRA_
ACT_NK.dim_,CCL3,0.66983853,0.955,IDE,ACT_T4.naive_
ACT_NK.dim_,CCL3,0.72428772,0.955,IDE,ACT_T8.CM_
ACT_NK.dim_,CCL3,0.61266223,0.955,IDE,ACT_T8.EM_
ACT_NK.dim_,CCL3,0.1080691,0.955,IDE,ACT_T8.EMRA_
ACT_NK.dim_,CCL3,0.16574431,0.955,IDE,ACT_T8.naive_
ACT_NK.dim_,CCL3,0.05294288,0.955,IDE,NOT_Basophil_
ACT_NK.dim_,CCL3,0.10552436,0.955,IDE,NOT_B.memory_
ACT_NK.dim_,CCL3,0.05171914,0.955,IDE,NOT_B.naive_
ACT_NK.dim_,CCL3,0.16467712,0.955,IDE,NOT_B.plasma_
ACT_NK.dim_,CCL3,0,0.955,IDE,NOT_Eosinophil_
ACT_NK.dim_,CCL3,0.1634659,0.955,IDE,NOT_mDC_
ACT_NK.dim_,CCL3,0.16543476,0.955,IDE,NOT_MO.classical_
ACT_NK.dim_,CCL3,0.16426228,0.955,IDE,NOT_MO.intermediate_
ACT_NK.dim_,CCL3,0.16473274,0.955,IDE,NOT_MO.nonclassical_
ACT_NK.dim_,CCL3,0.16349726,0.955,IDE,NOT_mTregs_
ACT_NK.dim_,CCL3,0,0.955,IDE,NOT_Neutrophil_
ACT_NK.dim_,CCL3,0.10562345,0.955,IDE,NOT_NK.bright_
ACT_NK.dim_,CCL3,0.0524706,0.955,IDE,NOT_NK.dim_
ACT_NK.dim_,CCL3,0.10564792,0.955,IDE,NOT_nTregs_
ACT_NK.dim_,CCL3,0.22049375,0.955,IDE,NOT_pDC_
ACT_NK.dim_,CCL3,0.1623062,0.955,IDE,NOT_T4.CM_
ACT_NK.dim_,CCL3,0.16246423,0.955,IDE,NOT_T4.EM_
ACT_NK.dim_,CCL3,0.05285455,0.955,IDE,NOT_T4.EMRA_
ACT_NK.dim_,CCL3,0.10610506,0.955,IDE,NOT_T4.naive_
ACT_NK.dim_,CCL3,0.10655193,0.955,IDE,NOT_T8.CM_
ACT_NK.dim_,CCL3,0.10747671,0.955,IDE,NOT_T8.EM_
ACT_NK.dim_,CCL3,0.10684611,0.955,IDE,NOT_T8.EMRA_
ACT_NK.dim_,CCL3,0.10551901,0.955,IDE,NOT_T8.naive_
ACT_NK.dim_,CCL3,0.10858664,0.955,IDE,NOT_Th1_
ACT_NK.dim_,CCL3,0.16218012,0.955,IDE,NOT_Th17_
ACT_NK.dim_,CCL3,0.10733768,0.955,IDE,NOT_Th2_
ACT_NK.dim_,IDE,0.09323066,0.955,CCL3,ACT_pDC_
ACT_NK.dim_,IDE,0.10279767,0.955,CCL3,ACT_T4.CM_
ACT_NK.dim_,IDE,0.12463229,0.955,CCL3,ACT_T4.EM_
ACT_NK.dim_,IDE,0.12672326,0.955,CCL3,ACT_T4.EMRA_
ACT_NK.dim_,IDE,0.08550312,0.955,CCL3,ACT_T8.CM_
ACT_NK.dim_,IDE,0.10488593,0.955,CCL3,ACT_T8.EM_
ACT_NK.dim_,IDE,0.10298949,0.955,CCL3,ACT_T8.EMRA_
ACT_NK.dim_,IDE,0,0.955,CCL3,NOT_Basophil_
ACT_NK.dim_,IDE,0.08612935,0.955,CCL3,NOT_MO.classical_
ACT_nTregs_,IDE,0.2525098,0.955,CCL3,ACT_pDC_
ACT_nTregs_,IDE,0.27842151,0.955,CCL3,ACT_T4.CM_
ACT_nTregs_,IDE,0.33755928,0.955,CCL3,ACT_T4.EM_
ACT_nTregs_,IDE,0.34322256,0.955,CCL3,ACT_T4.EMRA_
ACT_nTregs_,IDE,0.23158023,0.955,CCL3,ACT_T8.CM_
ACT_nTregs_,IDE,0.28407743,0.955,CCL3,ACT_T8.EM_
ACT_nTregs_,IDE,0.27894104,0.955,CCL3,ACT_T8.EMRA_
ACT_nTregs_,IDE,0,0.955,CCL3,NOT_Basophil_
ACT_nTregs_,IDE,0.23327633,0.955,CCL3,NOT_MO.classical_
ACT_pDC_,CCL3,0.06079503,0.955,IDE,ACT_pDC_
ACT_pDC_,CCL3,0.50659723,0.955,IDE,ACT_T4.CM_
ACT_pDC_,CCL3,0.53942959,0.955,IDE,ACT_T4.EM_
ACT_pDC_,CCL3,0.37695072,0.955,IDE,ACT_T4.EMRA_
ACT_pDC_,CCL3,0.37835678,0.955,IDE,ACT_T4.naive_
ACT_pDC_,CCL3,0.40911228,0.955,IDE,ACT_T8.CM_
ACT_pDC_,CCL3,0.34606087,0.955,IDE,ACT_T8.EM_
ACT_pDC_,CCL3,0.06104259,0.955,IDE,ACT_T8.EMRA_
ACT_pDC_,CCL3,0.0936203,0.955,IDE,ACT_T8.naive_
ACT_pDC_,CCL3,0.02990467,0.955,IDE,NOT_Basophil_
ACT_pDC_,CCL3,0.0596052,0.955,IDE,NOT_B.memory_
ACT_pDC_,CCL3,0.02921344,0.955,IDE,NOT_B.naive_
ACT_pDC_,CCL3,0.0930175,0.955,IDE,NOT_B.plasma_
ACT_NK.bright_,CCL3,0,0.955,IDE,NOT_Eosinophil_
ACT_NK.bright_,CCL3,0.11724908,0.955,IDE,NOT_mDC_
ACT_NK.bright_,CCL3,0.11866129,0.955,IDE,NOT_MO.classical_
ACT_NK.bright_,CCL3,0.11782031,0.955,IDE,NOT_MO.intermediate_
ACT_NK.bright_,CCL3,0.11815775,0.955,IDE,NOT_MO.nonclassical_
ACT_NK.bright_,CCL3,0.11727158,0.955,IDE,NOT_mTregs_
ACT_NK.bright_,CCL3,0,0.955,IDE,NOT_Neutrophil_
ACT_NK.bright_,CCL3,0.07576047,0.955,IDE,NOT_NK.bright_
ACT_NK.bright_,CCL3,0.03763555,0.955,IDE,NOT_NK.dim_
ACT_NK.bright_,CCL3,0.07577802,0.955,IDE,NOT_nTregs_
ACT_NK.bright_,CCL3,0.15815341,0.955,IDE,NOT_pDC_
ACT_NK.bright_,CCL3,0.11641727,0.955,IDE,NOT_T4.CM_
ACT_NK.bright_,CCL3,0.11653062,0.955,IDE,NOT_T4.EM_
ACT_NK.bright_,CCL3,0.03791095,0.955,IDE,NOT_T4.EMRA_
ACT_NK.bright_,CCL3,0.07610591,0.955,IDE,NOT_T4.naive_
ACT_NK.bright_,CCL3,0.07642644,0.955,IDE,NOT_T8.CM_
ACT_NK.bright_,CCL3,0.07708976,0.955,IDE,NOT_T8.EM_
ACT_NK.bright_,CCL3,0.07663744,0.955,IDE,NOT_T8.EMRA_
ACT_NK.bright_,CCL3,0.07568555,0.955,IDE,NOT_T8.naive_
ACT_NK.bright_,CCL3,0.07788587,0.955,IDE,NOT_Th1_
ACT_NK.bright_,CCL3,0.11632683,0.955,IDE,NOT_Th17_
ACT_NK.bright_,CCL3,0.07699003,0.955,IDE,NOT_Th2_
ACT_NK.bright_,IDE,0.10793863,0.955,CCL3,ACT_NK.dim_
ACT_NK.bright_,IDE,0.06096889,0.955,CCL3,ACT_pDC_
ACT_NK.bright_,IDE,0.06722531,0.955,CCL3,ACT_T4.CM_
ACT_NK.bright_,IDE,0.08150422,0.955,CCL3,ACT_T4.EM_
ACT_NK.bright_,IDE,0.08287163,0.955,CCL3,ACT_T4.EMRA_
ACT_NK.bright_,IDE,0.05591541,0.955,CCL3,ACT_T8.CM_
ACT_NK.bright_,IDE,0.06859094,0.955,CCL3,ACT_T8.EM_
ACT_NK.bright_,IDE,0.06735076,0.955,CCL3,ACT_T8.EMRA_
ACT_NK.bright_,IDE,0,0.955,CCL3,NOT_Basophil_
ACT_NK.bright_,IDE,0.05632494,0.955,CCL3,NOT_MO.classical_
ACT_NK.dim_,CCL3,0.16505449,0.955,IDE,ACT_NK.dim_
ACT_NK.dim_,CCL3,0.44704048,0.955,IDE,ACT_nTregs_
ACT_NK.dim_,CCL3,0.10763083,0.955,IDE,ACT_pDC_
ACT_NK.dim_,CCL3,0.89687397,0.955,IDE,ACT_T4.CM_
ACT_NK.dim_,CCL3,0.955,0.955,IDE,ACT_T4.EM_
ACT_NK.dim_,CCL3,0.66734926,0.955,IDE,ACT_T4.EMRA_
ACT_NK.dim_,CCL3,0.66983853,0.955,IDE,ACT_T4.naive_
ACT_NK.dim_,CCL3,0.72428772,0.955,IDE,ACT_T8.CM_
ACT_NK.dim_,CCL3,0.61266223,0.955,IDE,ACT_T8.EM_
ACT_NK.dim_,CCL3,0.1080691,0.955,IDE,ACT_T8.EMRA_
ACT_NK.dim_,CCL3,0.16574431,0.955,IDE,ACT_T8.naive_
ACT_NK.dim_,CCL3,0.05294288,0.955,IDE,NOT_Basophil_
ACT_NK.dim_,CCL3,0.10552436,0.955,IDE,NOT_B.memory_
ACT_NK.dim_,CCL3,0.05171914,0.955,IDE,NOT_B.naive_
ACT_NK.dim_,CCL3,0.16467712,0.955,IDE,NOT_B.plasma_
ACT_NK.dim_,CCL3,0,0.955,IDE,NOT_Eosinophil_
ACT_NK.dim_,CCL3,0.1634659,0.955,IDE,NOT_mDC_
ACT_NK.dim_,CCL3,0.16543476,0.955,IDE,NOT_MO.classical_
ACT_NK.dim_,CCL3,0.16426228,0.955,IDE,NOT_MO.intermediate_
ACT_NK.dim_,CCL3,0.16473274,0.955,IDE,NOT_MO.nonclassical_
